trigram,count,frequency
  ovg,0,0.000
  ovh,0,0.000
  ovi,9,0.000
  ovj,0,0.000
  ovk,0,0.000
  ovl,0,0.000
  ovm,0,0.000
  ovn,0,0.000
  ovo,2,0.000
  ovp,0,0.000
  ovq,0,0.000
  ovr,0,0.000
  ovs,0,0.000
  ovt,0,0.000
  ovu,2,0.000
  ovv,0,0.000
  ovw,0,0.000
  ovx,0,0.000
  ovy,3,0.000
  ovz,0,0.000
  owa,13,0.000
  owb,0,0.000
  owc,1,0.000
  owd,4,0.000
  owe,31,0.001
  owf,1,0.000
  owg,1,0.000
  owh,1,0.000
  owi,6,0.000
  owj,0,0.000
  owk,2,0.000
  owl,15,0.000
  owm,0,0.000
  own,16,0.000
  owo,0,0.000
  owp,1,0.000
  owq,0,0.000
  owr,2,0.000
  ows,7,0.000
  owt,5,0.000
  owu,0,0.000
  owv,0,0.000
  oww,0,0.000
  owx,0,0.000
  owy,4,0.000
  owz,0,0.000
  oxa,4,0.000
  oxb,2,0.000
  oxc,0,0.000
  oxd,0,0.000
  oxe,6,0.000
  oxf,1,0.000
  oxg,0,0.000
  oxh,0,0.000
  oxi,7,0.000
  oxj,0,0.000
  oxk,0,0.000
  oxl,1,0.000
  oxm,1,0.000
  oxn,0,0.000
  oxo,1,0.000
  oxp,0,0.000
  oxq,0,0.000
  oxr,0,0.000
  oxs,0,0.000
  oxt,2,0.000
  oxu,0,0.000
  oxv,0,0.000
  oxw,0,0.000
  oxx,0,0.000
  oxy,4,0.000
  oxz,0,0.000
  oya,10,0.000
  oyb,0,0.000
  oyc,2,0.000
  oyd,3,0.000
  oye,5,0.000
  oyf,0,0.000
  oyg,0,0.000
  oyh,0,0.000
  oyi,2,0.000
  oyj,0,0.000
  oyk,0,0.000
  oyl,6,0.000
  oym,0,0.000
  oyn,0,0.000
  oyo,4,0.000
  oyp,1,0.000
  oyq,0,0.000
  oyr,0,0.000
  oys,0,0.000
  oyt,0,0.000
  oyu,0,0.000
  oyv,0,0.000
  oyw,0,0.000
  oyx,0,0.000
  oyy,0,0.000
  oyz,0,0.000
  oza,3,0.000
  ozb,0,0.000
  ozc,0,0.000
  ozd,0,0.000
  oze,12,0.000
  ozf,0,0.000
  ozg,0,0.000
  ozh,0,0.000
  ozi,2,0.000
  ozj,0,0.000
  ozk,0,0.000
  ozl,0,0.000
  ozm,0,0.000
  ozn,0,0.000
  ozo,1,0.000
  ozp,0,0.000
  ozq,0,0.000
  ozr,0,0.000
  ozs,0,0.000
  ozt,0,0.000
  ozu,1,0.000
  ozv,0,0.000
  ozw,0,0.000
  ozx,0,0.000
  ozy,2,0.000
  ozz,1,0.000
  paa,1,0.000
  pab,2,0.000
  pac,10,0.000
  pad,10,0.000
  pae,3,0.000
  paf,0,0.000
  pag,3,0.000
  pah,2,0.000
  pai,7,0.000
  paj,0,0.000
  pak,1,0.000
  pal,38,0.001
  pam,2,0.000
  pan,25,0.000
  pao,3,0.000
  pap,8,0.000
  paq,1,0.000
  par,34,0.001
  pas,17,0.000
  pat,18,0.000
  pau,4,0.000
  pav,6,0.000
  paw,5,0.000
  pax,2,0.000
  pay,8,0.000
  paz,1,0.000
  pba,2,0.000
  pbb,0,0.000
  pbc,0,0.000
  pbd,0,0.000
  pbe,0,0.000
  pbf,0,0.000
  pbg,0,0.000
  pbh,0,0.000
  pbi,1,0.000
  pbj,0,0.000
  pbk,0,0.000
  pbl,0,0.000
  pbm,0,0.000
  pbn,0,0.000
  pbo,0,0.000
  pbp,0,0.000
  pbq,0,0.000
  pbr,0,0.000
  pbs,0,0.000
  pbt,0,0.000
  pbu,1,0.000
  pbv,0,0.000
  pbw,0,0.000
  pbx,0,0.000
  pby,0,0.000
  pbz,0,0.000
  pca,0,0.000
  pcb,0,0.000
  pcc,0,0.000
  pcd,0,0.000
  pce,0,0.000
  pcf,0,0.000
  pcg,0,0.000
  pch,0,0.000
  pci,0,0.000
  pcj,0,0.000
  pck,0,0.000
  pcl,0,0.000
  pcm,0,0.000
  pcn,0,0.000
  pco,0,0.000
  pcp,0,0.000
  pcq,0,0.000
  pcr,1,0.000
  pcs,0,0.000
  pct,0,0.000
  pcu,1,0.000
  pcv,0,0.000
  pcw,0,0.000
  pcx,0,0.000
  pcy,0,0.000
  pcz,0,0.000
  pda,0,0.000
  pdb,0,0.000
  pdc,0,0.000
  pdd,0,0.000
  pde,0,0.000
  pdf,0,0.000
  pdg,0,0.000
  pdh,0,0.000
  pdi,0,0.000
  pdj,0,0.000
  pdk,0,0.000
  pdl,0,0.000
  pdm,0,0.000
  pdn,0,0.000
  pdo,0,0.000
  pdp,0,0.000
  pdq,0,0.000
  pdr,1,0.000
  pds,0,0.000
  pdt,0,0.000
  pdu,0,0.000
  pdv,0,0.000
  pdw,0,0.000
  pdx,0,0.000
  pdy,0,0.000
  pdz,0,0.000
  pea,15,0.000
  peb,1,0.000
  pec,7,0.000
  ped,10,0.000
  pee,12,0.000
  pef,0,0.000
  peg,4,0.000
  peh,0,0.000
  pei,3,0.000
  pej,0,0.000
  pek,7,0.000
  pel,12,0.000
  pem,0,0.000
  pen,24,0.000
  peo,3,0.000
  pep,1,0.000
  peq,0,0.000
  per,49,0.001
  pes,6,0.000
  pet,9,0.000
  peu,1,0.000
  pev,0,0.000
  pew,4,0.000
  pex,1,0.000
  pey,2,0.000
  pez,0,0.000
  pfa,0,0.000
  pfb,0,0.000
  pfc,0,0.000
  pfd,0,0.000
  pfe,0,0.000
  pff,0,0.000
  pfg,0,0.000
  pfh,0,0.000
  pfi,0,0.000
  pfj,0,0.000
  pfk,0,0.000
  pfl,1,0.000
  pfm,0,0.000
  pfn,0,0.000
  pfo,0,0.000
  pfp,0,0.000
  pfq,0,0.000
  pfr,0,0.000
  pfs,0,0.000
  pft,0,0.000
  pfu,1,0.000
  pfv,0,0.000
  pfw,0,0.000
  pfx,0,0.000
  pfy,0,0.000
  pfz,0,0.000
  pga,0,0.000
  pgb,0,0.000
  pgc,0,0.000
  pgd,0,0.000
  pge,1,0.000
  pgf,0,0.000
  pgg,0,0.000
  pgh,0,0.000
  pgi,0,0.000
  pgj,0,0.000
  pgk,0,0.000
  pgl,0,0.000
  pgm,0,0.000
  pgn,0,0.000
  pgo,0,0.000
  pgp,0,0.000
  pgq,0,0.000
  pgr,0,0.000
  pgs,0,0.000
  pgt,0,0.000
  pgu,0,0.000
  pgv,0,0.000
  pgw,0,0.000
  pgx,0,0.000
  pgy,0,0.000
  pgz,0,0.000
  pha,11,0.000
  phb,0,0.000
  phc,0,0.000
  phd,0,0.000
  phe,9,0.000
  phf,0,0.000
  phg,0,0.000
  phh,0,0.000
  phi,7,0.000
  phj,0,0.000
  phk,0,0.000
  phl,0,0.000
  phm,0,0.000
  phn,0,0.000
  pho,12,0.000
  php,0,0.000
  phq,0,0.000
  phr,1,0.000
  phs,0,0.000
  pht,0,0.000
  phu,0,0.000
  phv,0,0.000
  phw,0,0.000
  phx,0,0.000
  phy,6,0.000
  phz,0,0.000
  pia,8,0.000
  pib,0,0.000
  pic,20,0.000
  pid,9,0.000
  pie,10,0.000
  pif,1,0.000
  pig,3,0.000
  pih,0,0.000
  pii,1,0.000
  pij,0,0.000
  pik,9,0.000
  pil,20,0.000
  pim,1,0.000
  pin,30,0.001
  pio,5,0.000
  pip,9,0.000
  piq,1,0.000
  pir,7,0.000
  pis,12,0.000
  pit,7,0.000
  piu,3,0.000
  piv,1,0.000
  piw,0,0.000
  pix,1,0.000
  piy,0,0.000
  piz,1,0.000
  pja,0,0.000
  pjb,0,0.000
  pjc,0,0.000
  pjd,0,0.000
  pje,1,0.000
  pjf,0,0.000
  pjg,0,0.000
  pjh,0,0.000
  pji,0,0.000
  pjj,0,0.000
  pjk,0,0.000
  pjl,0,0.000
  pjm,0,0.000
  pjn,0,0.000
  pjo,0,0.000
  pjp,0,0.000
  pjq,0,0.000
  pjr,0,0.000
  pjs,0,0.000
  pjt,0,0.000
  pju,0,0.000
  pjv,0,0.000
  pjw,0,0.000
  pjx,0,0.000
  pjy,0,0.000
  pjz,0,0.000
  pka,0,0.000
  pkb,0,0.000
  pkc,0,0.000
  pkd,0,0.000
  pke,0,0.000
  pkf,0,0.000
  pkg,0,0.000
  pkh,0,0.000
  pki,0,0.000
  pkj,0,0.000
  pkk,0,0.000
  pkl,0,0.000
  pkm,0,0.000
  pkn,0,0.000
  pko,0,0.000
  pkp,0,0.000
  pkq,0,0.000
  pkr,0,0.000
  pks,0,0.000
  pkt,0,0.000
  pku,0,0.000
  pkv,0,0.000
  pkw,0,0.000
  pkx,0,0.000
  pky,0,0.000
  pkz,0,0.000
  pla,25,0.000
  plb,0,0.000
  plc,0,0.000
  pld,0,0.000
  ple,15,0.000
  plf,0,0.000
  plg,0,0.000
  plh,0,0.000
  pli,6,0.000
  plj,0,0.000
  plk,0,0.000
  pll,0,0.000
  plm,0,0.000
  pln,0,0.000
  plo,8,0.000
  plp,0,0.000
  plq,0,0.000
  plr,0,0.000
  pls,0,0.000
  plt,0,0.000
  plu,10,0.000
  plv,0,0.000
  plw,0,0.000
  plx,0,0.000
  ply,7,0.000
  plz,0,0.000
  pma,0,0.000
  pmb,0,0.000
  pmc,0,0.000
  pmd,0,0.000
  pme,0,0.000
  pmf,0,0.000
  pmg,0,0.000
  pmh,0,0.000
  pmi,1,0.000
  pmj,0,0.000
  pmk,0,0.000
  pml,0,0.000
  pmm,0,0.000
  pmn,0,0.000
  pmo,0,0.000
  pmp,0,0.000
  pmq,0,0.000
  pmr,0,0.000
  pms,0,0.000
  pmt,0,0.000
  pmu,0,0.000
  pmv,0,0.000
  pmw,0,0.000
  pmx,0,0.000
  pmy,0,0.000
  pmz,0,0.000
  pna,0,0.000
  pnb,0,0.000
  pnc,0,0.000
  pnd,0,0.000
  pne,1,0.000
  pnf,0,0.000
  png,0,0.000
  pnh,0,0.000
  pni,0,0.000
  pnj,0,0.000
  pnk,0,0.000
  pnl,0,0.000
  pnm,0,0.000
  pnn,0,0.000
  pno,0,0.000
  pnp,0,0.000
  pnq,0,0.000
  pnr,0,0.000
  pns,0,0.000
  pnt,0,0.000
  pnu,0,0.000
  pnv,0,0.000
  pnw,0,0.000
  pnx,0,0.000
  pny,0,0.000
  pnz,0,0.000
  poa,2,0.000
  pob,1,0.000
  poc,4,0.000
  pod,10,0.000
  poe,1,0.000
  pof,0,0.000
  pog,2,0.000
  poh,2,0.000
  poi,5,0.000
  poj,0,0.000
  pok,9,0.000
  pol,11,0.000
  pom,7,0.000
  pon,14,0.000
  poo,13,0.000
  pop,5,0.000
  poq,0,0.000
  por,21,0.000
  pos,6,0.000
  pot,10,0.000
  pou,8,0.000
  pov,0,0.000
  pow,1,0.000
  pox,0,0.000
  poy,2,0.000
  poz,0,0.000
  ppa,7,0.000
  ppb,0,0.000
  ppc,0,0.000
  ppd,0,0.000
  ppe,5,0.000
  ppf,0,0.000
  ppg,0,0.000
  pph,0,0.000
  ppi,2,0.000
  ppj,0,0.000
  ppk,0,0.000
  ppl,2,0.000
  ppm,0,0.000
  ppn,0,0.000
  ppo,4,0.000
  ppp,0,0.000
  ppq,0,0.000
  ppr,0,0.000
  pps,0,0.000
  ppt,0,0.000
  ppu,0,0.000
  ppv,0,0.000
  ppw,0,0.000
  ppx,0,0.000
  ppy,29,0.001
  ppz,0,0.000
  pqa,0,0.000
  pqb,0,0.000
  pqc,0,0.000
  pqd,0,0.000
  pqe,0,0.000
  pqf,0,0.000
  pqg,0,0.000
  pqh,0,0.000
  pqi,0,0.000
  pqj,0,0.000
  pqk,0,0.000
  pql,0,0.000
  pqm,0,0.000
  pqn,0,0.000
  pqo,0,0.000
  pqp,0,0.000
  pqq,0,0.000
  pqr,0,0.000
  pqs,0,0.000
  pqt,0,0.000
  pqu,0,0.000
  pqv,0,0.000
  pqw,0,0.000
  pqx,0,0.000
  pqy,0,0.000
  pqz,0,0.000
  pra,16,0.000
  prb,0,0.000
  prc,0,0.000
  prd,0,0.000
  pre,9,0.000
  prf,0,0.000
  prg,0,0.000
  prh,0,0.000
  pri,29,0.001
  prj,0,0.000
  prk,0,0.000
  prl,0,0.000
  prm,0,0.000
  prn,0,0.000
  pro,20,0.000
  prp,0,0.000
  prq,0,0.000
  prr,0,0.000
  prs,0,0.000
  prt,0,0.000
  pru,7,0.000
  prv,0,0.000
  prw,0,0.000
  prx,0,0.000
  pry,2,0.000
  prz,0,0.000
  psa,2,0.000
  psb,0,0.000
  psc,0,0.000
  psd,0,0.000
  pse,5,0.000
  psf,0,0.000
  psg,0,0.000
  psh,2,0.000
  psi,3,0.000
  psj,0,0.000
  psk,0,0.000
  psl,1,0.000
  psm,0,0.000
  psn,0,0.000
  pso,3,0.000
  psp,0,0.000
  psq,0,0.000
  psr,0,0.000
  pss,0,0.000
  pst,0,0.000
  psu,2,0.000
  psv,0,0.000
  psw,0,0.000
  psx,0,0.000
  psy,7,0.000
  psz,0,0.000
  pta,2,0.000
  ptb,0,0.000
  ptc,0,0.000
  ptd,0,0.000
  pte,0,0.000
  ptf,0,0.000
  ptg,0,0.000
  pth,1,0.000
  pti,3,0.000
  ptj,0,0.000
  ptk,0,0.000
  ptl,1,0.000
  ptm,0,0.000
  ptn,0,0.000
  pto,0,0.000
  ptp,0,0.000
  ptq,0,0.000
  ptr,0,0.000
  pts,0,0.000
  ptt,0,0.000
  ptu,0,0.000
  ptv,0,0.000
  ptw,0,0.000
  ptx,0,0.000
  pty,2,0.000
  ptz,0,0.000
  pua,0,0.000
  pub,4,0.000
  puc,1,0.000
  pud,5,0.000
  pue,0,0.000
  puf,1,0.000
  pug,3,0.000
  puh,0,0.000
  pui,1,0.000
  puj,0,0.000
  puk,3,0.000
  pul,9,0.000
  pum,2,0.000
  pun,14,0.000
  puo,0,0.000
  pup,6,0.000
  puq,0,0.000
  pur,14,0.000
  pus,7,0.000
  put,6,0.000
  puu,0,0.000
  puv,0,0.000
  puw,0,0.000
  pux,0,0.000
  puy,0,0.000
  puz,0,0.000
  pva,0,0.000
  pvb,0,0.000
  pvc,0,0.000
  pvd,0,0.000
  pve,0,0.000
  pvf,0,0.000
  pvg,0,0.000
  pvh,0,0.000
  pvi,0,0.000
  pvj,0,0.000
  pvk,0,0.000
  pvl,0,0.000
  pvm,0,0.000
  pvn,0,0.000
  pvo,0,0.000
  pvp,0,0.000
  pvq,0,0.000
  pvr,0,0.000
  pvs,0,0.000
  pvt,0,0.000
  pvu,0,0.000
  pvv,0,0.000
  pvw,0,0.000
  pvx,0,0.000
  pvy,0,0.000
  pvz,0,0.000
  pwa,2,0.000
  pwb,0,0.000
  pwc,0,0.000
  pwd,0,0.000
  pwe,0,0.000
  pwf,0,0.000
  pwg,0,0.000
  pwh,0,0.000
  pwi,0,0.000
  pwj,0,0.000
  pwk,0,0.000
  pwl,0,0.000
  pwm,0,0.000
  pwn,0,0.000
  pwo,0,0.000
  pwp,0,0.000
  pwq,0,0.000
  pwr,0,0.000
  pws,0,0.000
  pwt,0,0.000
  pwu,0,0.000
  pwv,0,0.000
  pww,0,0.000
  pwx,0,0.000
  pwy,0,0.000
  pwz,0,0.000
  pxa,0,0.000
  pxb,0,0.000
  pxc,0,0.000
  pxd,0,0.000
  pxe,0,0.000
  pxf,0,0.000
  pxg,0,0.000
  pxh,0,0.000
  pxi,0,0.000
  pxj,0,0.000
  pxk,0,0.000
  pxl,0,0.000
  pxm,0,0.000
  pxn,0,0.000
  pxo,0,0.000
  pxp,0,0.000
  pxq,0,0.000
  pxr,0,0.000
  pxs,0,0.000
  pxt,0,0.000
  pxu,0,0.000
  pxv,0,0.000
  pxw,0,0.000
  pxx,0,0.000
  pxy,0,0.000
  pxz,0,0.000
  pya,0,0.000
  pyb,0,0.000
  pyc,1,0.000
  pyd,0,0.000
  pye,1,0.000
  pyf,0,0.000
  pyg,3,0.000
  pyh,0,0.000
  pyi,0,0.000
  pyj,0,0.000
  pyk,0,0.000
  pyl,3,0.000
  pym,0,0.000
  pyn,0,0.000
  pyo,1,0.000
  pyp,0,0.000
  pyq,0,0.000
  pyr,6,0.000
  pys,0,0.000
  pyt,0,0.000
  pyu,0,0.000
  pyv,0,0.000
  pyw,0,0.000
  pyx,5,0.000
  pyy,0,0.000
  pyz,0,0.000
  pza,0,0.000
  pzb,0,0.000
  pzc,0,0.000
  pzd,0,0.000
  pze,0,0.000
  pzf,0,0.000
  pzg,0,0.000
  pzh,0,0.000
  pzi,0,0.000
  pzj,0,0.000
  pzk,0,0.000
  pzl,0,0.000
  pzm,0,0.000
  pzn,0,0.000
  pzo,0,0.000
  pzp,0,0.000
  pzq,0,0.000
  pzr,0,0.000
  pzs,0,0.000
  pzt,0,0.000
  pzu,0,0.000
  pzv,0,0.000
  pzw,0,0.000
  pzx,0,0.000
  pzy,0,0.000
  pzz,0,0.000
  qaa,0,0.000
  qab,0,0.000
  qac,0,0.000
  qad,0,0.000
  qae,0,0.000
  qaf,0,0.000
  qag,0,0.000
  qah,0,0.000
  qai,0,0.000
  qaj,0,0.000
  qak,0,0.000
  qal,0,0.000
  qam,0,0.000
  qan,0,0.000
  qao,0,0.000
  qap,0,0.000
  qaq,0,0.000
  qar,0,0.000
  qas,0,0.000
  qat,0,0.000
  qau,0,0.000
  qav,0,0.000
  qaw,0,0.000
  qax,0,0.000
  qay,0,0.000
  qaz,0,0.000
  qba,0,0.000
  qbb,0,0.000
  qbc,0,0.000
  qbd,0,0.000
  qbe,0,0.000
  qbf,0,0.000
  qbg,0,0.000
  qbh,0,0.000
  qbi,0,0.000
  qbj,0,0.000
  qbk,0,0.000
  qbl,0,0.000
  qbm,0,0.000
  qbn,0,0.000
  qbo,0,0.000
  qbp,0,0.000
  qbq,0,0.000
  qbr,0,0.000
  qbs,0,0.000
  qbt,0,0.000
  qbu,0,0.000
  qbv,0,0.000
  qbw,0,0.000
  qbx,0,0.000
  qby,0,0.000
  qbz,0,0.000
  qca,0,0.000
  qcb,0,0.000
  qcc,0,0.000
  qcd,0,0.000
  qce,0,0.000
  qcf,0,0.000
  qcg,0,0.000
  qch,0,0.000
  qci,0,0.000
  qcj,0,0.000
  qck,0,0.000
  qcl,0,0.000
  qcm,0,0.000
  qcn,0,0.000
  qco,0,0.000
  qcp,0,0.000
  qcq,0,0.000
  qcr,0,0.000
  qcs,0,0.000
  qct,0,0.000
  qcu,0,0.000
  qcv,0,0.000
  qcw,0,0.000
  qcx,0,0.000
  qcy,0,0.000
  qcz,0,0.000
  qda,0,0.000
  qdb,0,0.000
  qdc,0,0.000
  qdd,0,0.000
  qde,0,0.000
  qdf,0,0.000
  qdg,0,0.000
  qdh,0,0.000
  qdi,0,0.000
  qdj,0,0.000
  qdk,0,0.000
  qdl,0,0.000
  qdm,0,0.000
  qdn,0,0.000
  qdo,0,0.000
  qdp,0,0.000
  qdq,0,0.000
  qdr,0,0.000
  qds,0,0.000
  qdt,0,0.000
  qdu,0,0.000
  qdv,0,0.000
  qdw,0,0.000
  qdx,0,0.000
  qdy,0,0.000
  qdz,0,0.000
  qea,0,0.000
  qeb,0,0.000
  qec,0,0.000
  qed,0,0.000
  qee,0,0.000
  qef,0,0.000
  qeg,0,0.000
  qeh,0,0.000
  qei,0,0.000
  qej,0,0.000
  qek,0,0.000
  qel,0,0.000
  qem,0,0.000
  qen,0,0.000
  qeo,0,0.000
  qep,0,0.000
  qeq,0,0.000
  qer,0,0.000
  qes,0,0.000
  qet,0,0.000
  qeu,0,0.000
  qev,0,0.000
  qew,0,0.000
  qex,0,0.000
  qey,0,0.000
  qez,0,0.000
  qfa,0,0.000
  qfb,0,0.000
  qfc,0,0.000
  qfd,0,0.000
  qfe,0,0.000
  qff,0,0.000
  qfg,0,0.000
  qfh,0,0.000
  qfi,0,0.000
  qfj,0,0.000
  qfk,0,0.000
  qfl,0,0.000
  qfm,0,0.000
  qfn,0,0.000
  qfo,0,0.000
  qfp,0,0.000
  qfq,0,0.000
  qfr,0,0.000
  qfs,0,0.000
  qft,0,0.000
  qfu,0,0.000
  qfv,0,0.000
  qfw,0,0.000
  qfx,0,0.000
  qfy,0,0.000
  qfz,0,0.000
  qga,0,0.000
  qgb,0,0.000
  qgc,0,0.000
  qgd,0,0.000
  qge,0,0.000
  qgf,0,0.000
  qgg,0,0.000
  qgh,0,0.000
  qgi,0,0.000
  qgj,0,0.000
  qgk,0,0.000
  qgl,0,0.000
  qgm,0,0.000
  qgn,0,0.000
  qgo,0,0.000
  qgp,0,0.000
  qgq,0,0.000
  qgr,0,0.000
  qgs,0,0.000
  qgt,0,0.000
  qgu,0,0.000
  qgv,0,0.000
  qgw,0,0.000
  qgx,0,0.000
  qgy,0,0.000
  qgz,0,0.000
  qha,0,0.000
  qhb,0,0.000
  qhc,0,0.000
  qhd,0,0.000
  qhe,0,0.000
  qhf,0,0.000
  qhg,0,0.000
  qhh,0,0.000
  qhi,0,0.000
  qhj,0,0.000
  qhk,0,0.000
  qhl,0,0.000
  qhm,0,0.000
  qhn,0,0.000
  qho,0,0.000
  qhp,0,0.000
  qhq,0,0.000
  qhr,0,0.000
  qhs,0,0.000
  qht,0,0.000
  qhu,0,0.000
  qhv,0,0.000
  qhw,0,0.000
  qhx,0,0.000
  qhy,0,0.000
  qhz,0,0.000
  qia,0,0.000
  qib,1,0.000
  qic,0,0.000
  qid,0,0.000
  qie,0,0.000
  qif,0,0.000
  qig,0,0.000
  qih,0,0.000
  qii,0,0.000
  qij,0,0.000
  qik,0,0.000
  qil,0,0.000
  qim,0,0.000
  qin,0,0.000
  qio,0,0.000
  qip,0,0.000
  qiq,0,0.000
  qir,0,0.000
  qis,0,0.000
  qit,0,0.000
  qiu,0,0.000
  qiv,0,0.000
  qiw,0,0.000
  qix,0,0.000
  qiy,0,0.000
  qiz,0,0.000
  qja,0,0.000
  qjb,0,0.000
  qjc,0,0.000
  qjd,0,0.000
  qje,0,0.000
  qjf,0,0.000
  qjg,0,0.000
  qjh,0,0.000
  qji,0,0.000
  qjj,0,0.000
  qjk,0,0.000
  qjl,0,0.000
  qjm,0,0.000
  qjn,0,0.000
  qjo,0,0.000
  qjp,0,0.000
  qjq,0,0.000
  qjr,0,0.000
  qjs,0,0.000
  qjt,0,0.000
  qju,0,0.000
  qjv,0,0.000
  qjw,0,0.000
  qjx,0,0.000
  qjy,0,0.000
  qjz,0,0.000
  qka,0,0.000
  qkb,0,0.000
  qkc,0,0.000
  qkd,0,0.000
  qke,0,0.000
  qkf,0,0.000
  qkg,0,0.000
  qkh,0,0.000
  qki,0,0.000
  qkj,0,0.000
  qkk,0,0.000
  qkl,0,0.000
  qkm,0,0.000
  qkn,0,0.000
  qko,0,0.000
  qkp,0,0.000
  qkq,0,0.000
  qkr,0,0.000
  qks,0,0.000
  qkt,0,0.000
  qku,0,0.000
  qkv,0,0.000
  qkw,0,0.000
  qkx,0,0.000
  qky,0,0.000
  qkz,0,0.000
  qla,0,0.000
  qlb,0,0.000
  qlc,0,0.000
  qld,0,0.000
  qle,0,0.000
  qlf,0,0.000
  qlg,0,0.000
  qlh,0,0.000
  qli,0,0.000
  qlj,0,0.000
  qlk,0,0.000
  qll,0,0.000
  qlm,0,0.000
  qln,0,0.000
  qlo,0,0.000
  qlp,0,0.000
  qlq,0,0.000
  qlr,0,0.000
  qls,0,0.000
  qlt,0,0.000
  qlu,0,0.000
  qlv,0,0.000
  qlw,0,0.000
  qlx,0,0.000
  qly,0,0.000
  qlz,0,0.000
  qma,0,0.000
  qmb,0,0.000
  qmc,0,0.000
  qmd,0,0.000
  qme,0,0.000
  qmf,0,0.000
  qmg,0,0.000
  qmh,0,0.000
  qmi,0,0.000
  qmj,0,0.000
  qmk,0,0.000
  qml,0,0.000
  qmm,0,0.000
  qmn,0,0.000
  qmo,0,0.000
  qmp,0,0.000
  qmq,0,0.000
  qmr,0,0.000
  qms,0,0.000
  qmt,0,0.000
  qmu,0,0.000
  qmv,0,0.000
  qmw,0,0.000
  qmx,0,0.000
  qmy,0,0.000
  qmz,0,0.000
  qna,0,0.000
  qnb,0,0.000
  qnc,0,0.000
  qnd,0,0.000
  qne,0,0.000
  qnf,0,0.000
  qng,0,0.000
  qnh,0,0.000
  qni,0,0.000
  qnj,0,0.000
  qnk,0,0.000
  qnl,0,0.000
  qnm,0,0.000
  qnn,0,0.000
  qno,0,0.000
  qnp,0,0.000
  qnq,0,0.000
  qnr,0,0.000
  qns,0,0.000
  qnt,0,0.000
  qnu,0,0.000
  qnv,0,0.000
  qnw,0,0.000
  qnx,0,0.000
  qny,0,0.000
  qnz,0,0.000
  qoa,0,0.000
  qob,0,0.000
  qoc,0,0.000
  qod,0,0.000
  qoe,0,0.000
  qof,0,0.000
  qog,0,0.000
  qoh,0,0.000
  qoi,0,0.000
  qoj,0,0.000
  qok,0,0.000
  qol,0,0.000
  qom,0,0.000
  qon,0,0.000
  qoo,0,0.000
  qop,0,0.000
  qoq,0,0.000
  qor,0,0.000
  qos,0,0.000
  qot,0,0.000
  qou,0,0.000
  qov,0,0.000
  qow,0,0.000
  qox,0,0.000
  qoy,0,0.000
  qoz,0,0.000
  qpa,0,0.000
  qpb,0,0.000
  qpc,0,0.000
  qpd,0,0.000
  qpe,0,0.000
  qpf,0,0.000
  qpg,0,0.000
  qph,0,0.000
  qpi,0,0.000
  qpj,0,0.000
  qpk,0,0.000
  qpl,0,0.000
  qpm,0,0.000
  qpn,0,0.000
  qpo,0,0.000
  qpp,0,0.000
  qpq,0,0.000
  qpr,0,0.000
  qps,0,0.000
  qpt,0,0.000
  qpu,0,0.000
  qpv,0,0.000
  qpw,0,0.000
  qpx,0,0.000
  qpy,0,0.000
  qpz,0,0.000
  qqa,0,0.000
  qqb,0,0.000
  qqc,0,0.000
  qqd,0,0.000
  qqe,0,0.000
  qqf,0,0.000
  qqg,0,0.000
  qqh,0,0.000
  qqi,0,0.000
  qqj,0,0.000
  qqk,0,0.000
  qql,0,0.000
  qqm,0,0.000
  qqn,0,0.000
  qqo,0,0.000
  qqp,0,0.000
  qqq,0,0.000
  qqr,0,0.000
  qqs,0,0.000
  qqt,0,0.000
  qqu,0,0.000
  qqv,0,0.000
  qqw,0,0.000
  qqx,0,0.000
  qqy,0,0.000
  qqz,0,0.000
  qra,1,0.000
  qrb,0,0.000
  qrc,0,0.000
  qrd,0,0.000
  qre,0,0.000
  qrf,0,0.000
  qrg,0,0.000
  qrh,0,0.000
  qri,0,0.000
  qrj,0,0.000
  qrk,0,0.000
  qrl,0,0.000
  qrm,0,0.000
  qrn,0,0.000
  qro,0,0.000
  qrp,0,0.000
  qrq,0,0.000
  qrr,0,0.000
  qrs,0,0.000
  qrt,0,0.000
  qru,0,0.000
  qrv,0,0.000
  qrw,0,0.000
  qrx,0,0.000
  qry,0,0.000
  qrz,0,0.000
  qsa,0,0.000
  qsb,0,0.000
  qsc,0,0.000
  qsd,0,0.000
  qse,0,0.000
  qsf,0,0.000
  qsg,0,0.000
  qsh,0,0.000
  qsi,0,0.000
  qsj,0,0.000
  qsk,0,0.000
  qsl,0,0.000
  qsm,0,0.000
  qsn,0,0.000
  qso,0,0.000
  qsp,0,0.000
  qsq,0,0.000
  qsr,0,0.000
  qss,0,0.000
  qst,0,0.000
  qsu,0,0.000
  qsv,0,0.000
  qsw,0,0.000
  qsx,0,0.000
  qsy,0,0.000
  qsz,0,0.000
  qta,0,0.000
  qtb,0,0.000
  qtc,0,0.000
  qtd,0,0.000
  qte,0,0.000
  qtf,0,0.000
  qtg,0,0.000
  qth,0,0.000
  qti,0,0.000
  qtj,0,0.000
  qtk,0,0.000
  qtl,0,0.000
  qtm,0,0.000
  qtn,0,0.000
  qto,0,0.000
  qtp,0,0.000
  qtq,0,0.000
  qtr,0,0.000
  qts,0,0.000
  qtt,0,0.000
  qtu,0,0.000
